-1 51:6.549669978 36:54.98600006 27:79.0625 50:3.629960139 27:79.0625 28:82.30000305 89:14307.35727 20:28.38179801 38:2.839999914 402:53.61800003 24:65.06048089 28:82.30000305 376:0 88:10438.34357 29:54.89571991 30:72.41000366 32:63.76960046 22:68.15499878 47:33.24203585 48:79.54969484 37:2.831216884 51:6.722081806 46:19.84000015 50:3.457104894
-1 51:6.549669978 36:54.98600006 27:79.0625 50:3.629960139 27:79.0625 28:82.30000305 89:14307.26855 20:28.38120079 38:2.839999914 402:53.61786003 24:65.05999756 28:82.30000305 376:0 88:10438.42285 29:54.89599991 30:72.41000366 32:63.77000046 22:68.15499878 47:33.2417984 48:79.54820251 37:2.831199884 51:6.722081806 46:19.84000015 50:3.457104894
-1 51:6.671857073 36:54.98600006 27:79.60559706 50:3.694253789 27:79.60559706 28:82.83690431 89:14315.66449 20:28.91810204 38:2.839999914 402:53.49200058 24:65.05999756 28:82.83690431 376:0 88:10430.03765 29:54.51842155 30:72.23020336 32:63.69808186 22:68.15499878 47:32.87590672 48:79.48726566 37:2.85257632 51:6.847485323 46:19.84000015 50:3.518336942
-1 51:6.671992988 36:54.98600006 27:79.60620117 50:3.694325306 27:79.60620117 28:82.83750153 89:14315.67383 20:28.91869926 38:2.839999914 402:53.4906282 24:65.05999756 28:82.83750153 376:0 88:10430.02832 29:54.51800156 30:72.23000336 32:63.69800186 22:68.15499878 47:32.87549973 48:79.48719788 37:2.852600098 51:6.847624815 46:19.84000015 50:3.518405053
-1 51:6.793651779 36:54.98600006 27:80.14074311 50:3.567008929 27:80.14074311 28:81.76841006 89:14370.00225 20:62.70065367 38:2.839999914 402:52.25 24:65.05999756 28:81.76841006 376:0 88:10463.42175 29:57.65067255 30:72.35530974 32:63.23257381 22:68.15499878 47:32.45055061 48:73.81039756 37:2.838875862 51:6.972486121 46:19.84000015 50:3.397151361
-1 51:6.794324671 36:54.98600006 27:80.14369965 50:3.566304746 27:80.14369965 28:81.76249695 89:14370.30273 20:62.88750076 38:2.839999914 402:52.24748884 24:65.05999756 28:81.76249695 376:0 88:10463.60645 29:57.66799927 30:72.35600281 32:63.22999954 22:68.15499878 47:32.44820023 48:73.77899933 37:2.838799953 51:6.973176725 46:19.84000015 50:3.39648071
-1 51:6.672130131 36:54.98600006 27:79.60680375 50:3.566304746 27:79.60680375 28:81.76249695 89:14361.90786 20:87.12898954 38:2.839999914 402:51.79999924 24:64.20096107 28:81.76249695 376:0 88:10413.2967 29:56.91284628 30:72.40994312 32:63.40979805 22:68.15499878 47:32.0823122 48:74.54134258 37:2.855581284 51:6.847765568 46:19.84000015 50:3.39648071
-1 51:6.671992988 36:54.98600006 27:79.60620117 50:3.566304746 27:79.60620117 28:81.76249695 89:14361.89844 20:87.15619659 38:2.839999914 402:51.79943862 24:64.19999695 28:81.76249695 376:0 88:10413.24023 29:56.91199875 30:72.41000366 32:63.40999985 22:68.15499878 47:32.08190155 48:74.54219818 37:2.855600119 51:6.847624815 46:19.84000015 50:3.39648071
-1 51:6.794052822 36:54.98600006 27:80.1425052 50:3.629818683 27:80.1425052 28:82.29880859 89:14340.93439 20:99.97145821 38:2.839999914 402:51.29600143 24:65.05808645 28:82.29880859 376:0 88:10295.97991 29:56.91199875 30:72.35612281 32:63.35611899 22:68.15499878 47:31.86867519 48:74.23757877 37:2.834347375 51:6.972897721 46:19.84000015 50:3.456970174
-1 51:6.794324671 36:54.98600006 27:80.14369965 50:3.629960139 27:80.14369965 28:82.30000305 89:14340.8877 20:100 38:2.839999914 402:51.29536143 24:65.05999756 28:82.30000305 376:0 88:10295.71875 29:56.91199875 30:72.35600281 32:63.35599899 22:68.15499878 47:31.8682003 48:74.23690033 37:2.834300041 51:6.973176725 46:19.84000015 50:3.457104894
-1 51:6.794324671 36:54.98600006 27:80.14369965 50:3.629960139 27:80.14369965 28:82.30000305 89:14340.8877 20:100 38:2.839999914 402:51.00799942 24:65.05999756 28:82.30000305 376:0 88:10509.29971 29:57.12751835 30:72.2841566 32:63.03272149 22:68.15499878 47:32.20325235 48:74.02367588 37:2.846472809 51:6.973176725 46:19.84000015 50:3.457104894
-1 51:6.794324671 36:54.98600006 27:80.14369965 50:3.629960139 27:80.14369965 28:82.30000305 89:14340.8877 20:100 38:2.839999914 402:51.00744252 24:65.05999756 28:82.30000305 376:0 88:10509.77539 29:57.12799835 30:72.28399658 32:63.0320015 22:68.15499878 47:32.20399857 48:74.02320099 37:2.84649992 51:6.973176725 46:19.84000015 50:3.457104894
-1 51:6.794324671 36:54.98600006 27:80.14369965 50:3.50419334 27:80.14369965 28:81.23209421 89:14353.41093 20:100 38:2.839999914 402:50.75600052 24:64.20567352 28:81.23209421 376:0 88:10205.40327 29:57.12799835 30:72.40917193 32:62.62073271 22:68.15499878 47:31.90071588 48:73.9929 37:2.840440244 51:6.973176725 46:19.84000015 50:3.337326991
-1 51:6.794324671 36:54.98600006 27:80.14369965 50:3.50335768 27:80.14369965 28:81.22499847 89:14353.49414 20:100 38:2.839999914 402:50.75575972 24:64.19999695 28:81.22499847 376:0 88:10203.38086 29:57.12799835 30:72.41000366 32:62.61800003 22:68.15499878 47:31.89870071 48:73.99269867 37:2.840399981 51:6.973176725 46:19.84000015 50:3.336531124
-1 51:6.672130131 36:54.98600006 27:79.60680375 50:3.566234177 27:79.60680375 28:81.76189437 89:14319.91269 20:100 38:2.839999914 402:50.72000122 24:64.19999695 28:81.76189437 376:0 88:10408.81241 29:57.05608047 30:72.49989911 32:63.03153737 22:68.15499878 47:32.2036563 48:74.05363492 37:2.831210198 51:6.847765568 46:19.84000015 50:3.396413502
-1 51:6.671992988 36:54.98600006 27:79.60620117 50:3.566304746 27:79.60620117 28:81.76249695 89:14319.875 20:100 38:2.839999914 402:50.72174509 24:64.19999695 28:81.76249695 376:0 88:10409.04297 29:57.05599976 30:72.5 32:63.0320015 22:68.15499878 47:32.20399857 48:74.05370331 37:2.831199884 51:6.847624815 46:19.84000015 50:3.39648071
-1 51:6.794188444 36:54.98600006 27:80.1431011 50:3.440529393 27:80.1431011 28:80.68240224 89:14324.07344 20:100 38:2.839999914 402:52.2859993 24:65.92308211 28:80.68240224 376:0 88:10505.47062 29:57.25378113 30:72.35616316 32:63.19381984 22:68.15499878 47:32.20399857 48:73.50491478 37:2.843386416 51:6.973036913 46:19.84000015 50:3.27669466
-1 51:6.794324671 36:54.98600006 27:80.14369965 50:3.440389175 27:80.14369965 28:80.68119812 89:14324.07813 20:100 38:2.839999914 402:52.2852193 24:65.92500305 28:80.68119812 376:0 88:10505.57813 29:57.25400162 30:72.35600281 32:63.19400024 22:68.15499878 47:32.20399857 48:73.50430298 37:2.843400002 51:6.973176725 46:19.84000015 50:3.276561119
-1 51:6.917784424 36:54.98600006 27:80.680005 50:3.566025244 27:80.680005 28:81.76009673 89:14374.39295 20:100 38:2.839999914 402:51.58399963 24:64.63287946 28:81.76009673 376:0 88:10392.50546 29:57.36175978 30:72.28415642 32:62.9964379 22:68.15499878 47:31.92991007 48:73.04741841 37:2.835816803 51:7.099886402 46:19.84000015 50:3.396214518
-1 51:6.918059084 36:54.98600006 27:80.68119812 50:3.566304746 27:80.68119812 28:81.76249695 89:14374.50488 20:100 38:2.839999914 402:51.58153333 24:64.63000488 28:81.76249695 376:0 88:10392.25391 29:57.36199951 30:72.28399658 32:62.99599838 22:68.15499878 47:31.92930031 48:73.04640198 37:2.835799932 51:7.100168292 46:19.84000015 50:3.39648071
-1 51:6.795141399 36:54.98600006 27:80.14724749 50:3.503773173 27:80.14724749 28:81.22854632 89:14399.55232 20:100 38:2.839999914 402:50.4679985 24:64.63000488 28:81.22854632 376:0 88:10446.45723 29:57.32623783 30:72.14094987 32:62.65625675 22:68.15499878 47:31.9595994 48:73.13739588 37:2.847919521 51:6.974014954 46:19.84000015 50:3.336926831
-1 51:6.794324671 36:54.98600006 27:80.14369965 50:3.50335768 27:80.14369965 28:81.22499847 89:14399.71875 20:100 38:2.839999914 402:50.47801417 24:64.63000488 28:81.22499847 376:0 88:10446.81738 29:57.32600021 30:72.13999939 32:62.65399933 22:68.15499878 47:31.95980072 48:73.13800049 37:2.84800005 51:6.973176725 46:19.84000015 50:3.336531124
-1 51:6.672130439 36:54.98600006 27:80.14369965 50:3.440459926 27:79.6068051 28:80.68180913 89:14345.15122 20:100 38:2.839999914 402:51.9620018 24:64.2004801 28:80.68180913 376:0 88:10404.89286 29:57.0383218 30:72.19393957 32:61.66511382 22:68.15499878 47:31.80737094 48:73.44295531 37:2.84800005 51:6.973176725 46:19.84000015 50:3.276628501
-1 51:6.671992988 36:54.98600006 27:80.14369965 50:3.440389175 27:79.60620117 28:80.68119812 89:14345.08984 20:100 38:2.839999914 402:51.9625018 24:64.19999695 28:80.68119812 376:0 88:10404.8457 29:57.0379982 30:72.19400024 32:61.66400146 22:68.15499878 47:31.80719948 48:73.44329834 37:2.84800005 51:6.973176725 46:19.84000015 50:3.276561119
-1 51:6.794053124 36:54.98600006 27:80.14369965 50:3.566025244 27:80.14250653 28:81.76009673 89:14357.66831 20:100 38:2.839999914 402:52.41199875 24:65.05808857 28:81.76009673 376:0 88:10505.35452 29:57.19964116 30:72.0143995 32:62.74160215 22:68.15499878 47:31.5939745 48:73.04728299 37:2.834330452 51:6.973176725 46:19.84000015 50:3.396214518
-1 51:6.794324671 36:54.98600006 27:80.14369965 50:3.566304746 27:80.14369965 28:81.76249695 89:14357.69629 20:100 38:2.839999914 402:52.41043875 24:65.05999756 28:81.76249695 376:0 88:10505.57813 29:57.20000076 30:72.01399994 32:62.74399948 22:68.15499878 47:31.59350014 48:73.04640198 37:2.834300041 51:6.973176725 46:19.84000015 50:3.39648071
-1 51:6.672264836 36:54.98600006 27:79.60739561 50:3.318570885 27:79.60739561 28:79.61099294 89:14336.73126 20:100 38:2.839999914 402:51.70999908 24:64.20190806 28:79.61099294 376:0 88:10237.55494 29:57.05631976 30:72.19360024 32:62.18724082 22:68.15499878 47:31.74576036 48:73.47285088 37:2.847969605 51:6.847903819 46:19.84000015 50:3.1605437
-1 51:6.671992988 36:54.98600006 27:79.60620117 50:3.31801914 27:79.60620117 28:79.60620117 89:14336.68457 20:100 38:2.839999914 402:51.70972032 24:64.19999695 28:79.60620117 376:0 88:10236.95801 29:57.05599976 30:72.19400024 32:62.18600082 22:68.15499878 47:31.74609947 48:73.47380066 37:2.84800005 51:6.847624815 46:19.84000015 50:3.160018228
-1 51:6.671992988 36:54.98600006 27:79.60620117 50:3.31801914 27:79.60620117 28:79.60620117 89:14336.68457 20:100 38:2.839999914 402:51.58399963 24:62.91071621 28:79.60620117 376:0 88:10374.85333 29:57.05599976 30:72.2298444 32:62.58025239 22:68.15499878 47:31.98922108 48:73.56499476 37:2.837347303 51:6.847624815 46:19.84000015 50:3.160018228
-1 51:6.671992988 36:54.98600006 27:79.60620117 50:3.31801914 27:79.60620117 28:79.60620117 89:14336.68457 20:100 38:2.839999914 402:51.59581213 24:62.90499878 28:79.60620117 376:0 88:10375.46484 29:57.05599976 30:72.23000336 32:62.58200073 22:68.15499878 47:31.99029922 48:73.56539917 37:2.837300062 51:6.847624815 46:19.84000015 50:3.160018228
-1 51:6.794187681 36:54.98600006 27:80.14309774 50:3.257255349 27:80.14309774 28:79.06310885 89:14282.11586 20:100 38:2.839999914 402:54.22999954 24:63.33451756 28:79.06310885 376:0 88:10388.04254 29:57.16388052 30:72.19404056 32:61.8268468 22:68.15499878 47:32.08179897 48:73.68736327 37:2.828110269 51:6.97303613 46:19.84000015 50:3.102147951
-1 51:6.794324671 36:54.98600006 27:80.14369965 50:3.257187228 27:80.14369965 28:79.0625 89:14282.05469 20:100 38:2.839999914 402:54.22733954 24:63.33499908 28:79.0625 376:0 88:10388.05664 29:57.16400146 30:72.19400024 32:61.82600021 22:68.15499878 47:32.08190155 48:73.6875 37:2.828099966 51:6.973176725 46:19.84000015 50:3.102083074
-1 51:6.672128912 36:54.98600006 27:79.60679839 50:3.197810337 27:79.60679839 28:78.52559875 89:14336.62387 20:100 38:2.839999914 402:51.83599854 24:63.76452161 28:78.52559875 376:0 88:10429.98266 29:57.0021789 30:72.06814079 32:61.82600021 22:68.15499878 47:31.95993639 48:73.56553484 37:2.832694903 51:6.847764317 46:19.84000015 50:3.045533654
-1 51:6.671992988 36:54.98600006 27:79.60620117 50:3.197744289 27:79.60620117 28:78.52500153 89:14336.68457 20:100 38:2.839999914 402:51.83315854 24:63.76499939 28:78.52500153 376:0 88:10430.0293 29:57.0019989 30:72.06800079 32:61.82600021 22:68.15499878 47:31.95980072 48:73.56539917 37:2.832700014 51:6.847624815 46:19.84000015 50:3.045470751
-1 51:6.671992988 36:54.98600006 27:79.60620117 50:3.197744289 27:79.60620117 28:78.52500153 89:14353.45683 20:100 38:2.839999914 402:49.27999878 24:63.33595358 28:78.52500153 376:0 88:10492.84658 29:56.78647876 30:71.94228103 32:61.59251848 22:68.15499878 47:31.89883634 48:74.14401458 37:2.838786413 51:6.847624815 46:19.84000015 50:3.045470751
-1 51:6.671992988 36:54.98600006 27:79.60620117 50:3.197744289 27:79.60620117 28:78.52500153 89:14353.49414 20:100 38:2.839999914 402:49.27753249 24:63.33499908 28:78.52500153 376:0 88:10492.98633 29:56.7859993 30:71.94200134 32:61.59199905 22:68.15499878 47:31.89870071 48:74.14530182 37:2.838799953 51:6.847624815 46:19.84000015 50:3.045470751
-1 51:6.671992988 36:54.98600006 27:79.60620117 50:3.139248162 27:79.60620117 28:77.9898735 89:14257.26805 20:100 38:2.839999914 402:48.16400146 24:62.90689514 28:77.9898735 376:0 88:10426.12819 29:56.55303012 30:71.94200134 32:61.41279258 22:68.15499878 47:31.89870071 48:74.69237796 37:2.849452752 51:6.847624815 46:19.84000015 50:2.989760154
-1 51:6.671992988 36:54.98600006 27:79.60620117 50:3.138989043 27:79.60620117 28:77.98750305 89:14256.8418 20:100 38:2.839999914 402:48.16295565 24:62.90499878 28:77.98750305 376:0 88:10425.83203 29:56.55199814 30:71.94200134 32:61.41199875 22:68.15499878 47:31.89870071 48:74.69480133 37:2.849499941 51:6.847624815 46:19.84000015 50:2.989513374
-1 51:6.549807112 36:54.98600006 27:79.06310953 50:3.19767842 27:79.06310953 28:78.52439895 89:14252.64338 20:100 38:2.839999914 402:47.93000031 24:63.33451702 28:78.52439895 376:0 88:10316.82742 29:56.42613994 30:72.06785954 32:62.11321142 22:68.15499878 47:31.8682345 48:75.21311762 37:2.84340684 51:6.72222255 46:19.84000015 50:3.045408019
-1 51:6.549669978 36:54.98600006 27:79.0625 50:3.197744289 27:79.0625 28:78.52500153 89:14252.63867 20:100 38:2.839999914 402:47.9322803 24:63.33499908 28:78.52500153 376:0 88:10316.70508 29:56.42599869 30:72.06800079 32:62.11399841 22:68.15499878 47:31.8682003 48:75.21369934 37:2.843400002 51:6.722081806 46:19.84000015 50:3.045470751
-1 51:6.671721461 36:54.98600006 27:79.60499429 50:3.197744289 27:79.60499429 28:78.52500153 89:14252.63965 20:100 38:2.839999914 402:49.98199844 24:62.90595327 28:78.52500153 376:0 88:10396.27416 29:56.46192188 30:72.10391638 32:62.11399841 22:68.15499878 47:31.74637051 48:75.06143493 37:2.834320241 51:6.84734614 46:19.84000015 50:3.045470751
-1 51:6.671992988 36:54.98600006 27:79.60620117 50:3.197744289 27:79.60620117 28:78.52500153 89:14252.63965 20:100 38:2.839999914 402:49.97976093 24:62.90499878 28:78.52500153 376:0 88:10396.45117 29:56.4620018 30:72.10399628 32:62.11399841 22:68.15499878 47:31.74609947 48:75.06109619 37:2.834300041 51:6.847624815 46:19.84000015 50:3.045470751
-1 51:6.671992988 36:54.98600006 27:79.60620117 50:3.081047179 27:79.60620117 28:77.4511914 89:14256.83713 20:100 38:2.839999914 402:48.97399902 24:63.76404383 28:77.4511914 376:0 88:10258.09726 29:56.62382055 30:72.06804079 32:62.77925878 22:68.15499878 47:31.74609947 48:74.42080957 37:2.838794954 51:6.847624815 46:19.84000015 50:2.934330647
-1 51:6.671992988 36:54.98600006 27:79.60620117 50:3.080917372 27:79.60620117 28:77.44999695 89:14256.8418 20:100 38:2.839999914 402:48.97419947 24:63.76499939 28:77.44999695 376:0 88:10257.94336 29:56.62400055 30:72.06800079 32:62.77999878 22:68.15499878 47:31.74609947 48:74.42009735 37:2.838799953 51:6.847624815 46:19.84000015 50:2.934207021
-1 51:6.078473856 36:54.98600006 27:76.90619659 50:2.48459269 27:76.90619659 28:71.51869965 89:13866.03027 20:100 38:2.839999914 402:49.15399933 24:61.18000031 28:71.51869965 376:0 88:9972.535156 29:56.4980011 30:72.13999939 32:62.00600052 22:68.15499878 47:31.44079971 48:73.99269867 37:2.832700014 51:6.238482038 46:19.84000015 50:2.366278753
-1 51:6.078473856 36:54.98600006 27:76.90619659 50:2.48459269 27:76.90619659 28:71.51869965 89:13857.63432 20:100 38:2.839999914 402:48.38000107 24:62.03904748 28:71.51869965 376:0 88:9951.57307 29:56.78568001 30:72.19394038 32:62.7431813 22:68.15499878 47:31.53229858 48:73.6268099 37:2.844886367 51:6.238482038 46:19.84000015 50:2.366278753
-1 51:6.078473856 36:54.98600006 27:76.90619659 50:2.48459269 27:76.90619659 28:71.51869965 89:13857.625 20:100 38:2.839999914 402:48.38107987 24:62.04000092 28:71.51869965 376:0 88:9951.549805 29:56.7859993 30:72.19400024 32:62.74399948 22:68.15499878 47:31.53240013 48:73.62640381 37:2.844899893 51:6.238482038 46:19.84000015 50:2.366278753
-1 51:6.195090596 36:54.98600006 27:77.4493934 50:2.48459269 27:77.4493934 28:71.51869965 89:13878.6134 20:100 38:2.839999914 402:49.35200119 24:60.75143174 28:71.51869965 376:0 88:10014.43696 29:56.9118589 30:72.2299634 32:62.94178158 22:68.15499878 47:31.62389888 48:73.99229213 37:2.843401666 51:6.358168568 46:19.84000015 50:2.366278753
-1 51:6.19522017 36:54.98600006 27:77.44999695 50:2.48459269 27:77.44999695 28:71.51869965 89:13878.63672 20:100 38:2.839999914 402:49.35406348 24:60.75 28:71.51869965 376:0 88:10014.50684 29:56.91199875 30:72.23000336 32:62.94200134 22:68.15499878 47:31.62400055 48:73.99269867 37:2.843400002 51:6.358301553 46:19.84000015 50:2.366278753
-1 51:6.311862897 36:54.98600006 27:77.98690516 50:2.586616062 27:77.98690516 28:72.59260752 89:13996.1699 20:100 38:2.839999914 402:51.20600128 24:61.60904399 28:72.59260752 376:0 88:10001.92905 29:57.03785804 30:72.31989959 32:63.28361998 22:68.15499878 47:31.8069957 48:74.38906209 37:2.837306847 51:6.478014752 46:19.84000015 50:2.463443869
-1 51:6.311992789 36:54.98600006 27:77.98750305 50:2.586729674 27:77.98750305 28:72.59380341 89:13996.30078 20:100 38:2.839999914 402:51.20715487 24:61.61000061 28:72.59380341 376:0 88:10001.91504 29:57.0379982 30:72.31999969 32:63.2840004 22:68.15499878 47:31.80719948 48:74.38950348 37:2.837300062 51:6.478148063 46:19.84000015 50:2.46355207
-1 51:6.311992789 36:54.98600006 27:77.98750305 50:2.853292216 27:77.98750305 28:75.27885025 89:14075.70438 20:100 38:2.839999914 402:52.25 24:62.03763568 28:75.27885025 376:0 88:10156.35672 29:57.44972243 30:72.35580477 32:64.10744506 22:68.15499878 47:32.20181595 48:74.41992907 37:2.841874807 51:6.478148063 46:19.84000015 50:2.717421158
-1 51:6.311992789 36:54.98600006 27:77.98750305 50:2.854766566 27:77.98750305 28:75.29370117 89:14076.14355 20:100 38:2.839999914 402:52.26015643 24:62.04000092 28:75.29370117 376:0 88:10157.21094 29:57.45199966 30:72.35600281 32:64.11199951 22:68.15499878 47:32.20399857 48:74.42009735 37:2.84190011 51:6.478148063 46:19.84000015 50:2.718825301
-1 51:6.549403225 36:54.98600006 27:79.06129349 50:2.854766566 27:79.06129349 28:75.29370117 89:14088.73683 20:100 38:2.839999914 402:54.06800079 24:63.33354566 28:75.29370117 376:0 88:10132.05658 29:57.90149538 30:72.66165913 32:65.17281168 22:68.15499878 47:32.0515705 48:73.59682651 37:2.820523915 51:6.721808031 46:19.84000015 50:2.718825301
-1 51:6.549669978 36:54.98600006 27:79.0625 50:2.854766566 27:79.0625 28:75.29370117 89:14088.75098 20:100 38:2.839999914 402:54.06854079 24:63.33499908 28:75.29370117 376:0 88:10132.02832 29:57.90200043 30:72.66200256 32:65.1740036 22:68.15499878 47:32.05139923 48:73.59590149 37:2.820499897 51:6.722081806 46:19.84000015 50:2.718825301
-1 51:6.549669978 36:54.98600006 27:78.52619464 50:3.138358138 27:79.0625 28:77.98152347 89:14180.99596 20:100 38:2.839999914 402:54.55400085 24:63.33499908 28:77.98152347 376:0 88:10266.04073 29:56.66275679 30:72.71588355 32:65.58707847 22:68.15499878 47:32.08183384 48:76.21517359 37:2.840355807 51:6.599677627 46:19.84000015 50:2.988912513
-1 51:6.549669978 36:54.98600006 27:78.52500153 50:3.138989043 27:79.0625 28:77.98750305 89:14181.20117 20:100 38:2.839999914 402:54.55528085 24:63.33499908 28:77.98750305 376:0 88:10266.33887 29:56.65999985 30:72.71600342 32:65.58799744 22:68.15499878 47:32.08190155 48:76.22100067 37:2.840399981 51:6.599405315 46:19.84000015 50:2.989513374
-1 51:6.430272923 36:54.98600006 27:78.52500153 50:2.910389944 27:78.52559941 28:75.83369728 89:14114.03963 20:100 38:2.839999914 402:55.13000107 24:63.33499908 28:75.83369728 376:0 88:10102.82954 29:57.7747596 30:72.71600342 32:66.4510424 22:68.15499878 47:32.20386275 48:73.96470892 37:2.832708579 51:6.599405315 46:19.84000015 50:2.771799947
-1 51:6.430139964 36:54.98600006 27:78.52500153 50:2.91013538 27:78.52500153 28:75.83129883 89:14113.96484 20:100 38:2.839999914 402:55.130842 24:63.33499908 28:75.83129883 376:0 88:10102.64746 29:57.77600098 30:72.71600342 32:66.45200348 22:68.15499878 47:32.20399857 48:73.96219635 37:2.832700014 51:6.599405315 46:19.84000015 50:2.771557505
-1 51:5.851805559 36:54.98600006 27:75.83129883 50:2.287489458 27:75.83129883 28:69.36250305 89:13639.10742 20:91.46869659 38:2.839999914 402:55.88600159 24:61.18000031 28:69.36250305 376:0 88:9817.239258 29:54.35599899 30:72.53600311 32:66.70400238 22:68.15499878 47:32.14289856 48:79.94509888 37:2.832700014 51:6.005846984 46:19.84000015 50:2.178561388
-1 51:5.740591379 36:54.98600006 27:75.29429718 50:2.287489458 27:75.29429718 28:69.36250305 89:13584.5381 20:58.61146827 38:2.839999914 402:56.4980011 24:61.60952389 28:69.36250305 376:0 88:9687.270226 29:52.91759682 30:72.2303426 32:67.81876245 22:68.15499878 47:32.50879495 48:83.51254295 37:2.817516966 51:5.89170523 46:19.84000015 50:2.178561388
-1 51:5.740467945 36:54.98600006 27:75.29370117 50:2.287489458 27:75.29370117 28:69.36250305 89:13584.47754 20:58.57500076 38:2.839999914 402:56.4998811 24:61.61000061 28:69.36250305 376:0 88:9687.125977 29:52.91600037 30:72.23000336 32:67.81999969 22:68.15499878 47:32.50920105 48:83.51650238 37:2.817500114 51:5.891578546 46:19.84000015 50:2.178561388
-1 51:5.851681851 36:54.98600006 27:75.8307015 50:2.433760189 27:75.8307015 28:70.97320681 89:13777.56744 20:37.03016422 38:2.839999914 402:58.18999863 24:62.47403737 28:70.97320681 376:0 88:9993.181045 29:54.10268009 30:71.97827683 32:68.77294207 22:68.15499878 47:32.81415968 48:80.74178731 37:2.838776287 51:6.005720019 46:19.84000015 50:2.317866846
-1 51:5.851805559 36:54.98600006 27:75.83129883 50:2.433922892 27:75.83129883 28:70.97499847 89:13777.78223 20:37.00619888 38:2.839999914 402:58.19147698 24:62.47499847 28:70.97499847 376:0 88:9993.521484 29:54.10400009 30:71.97799683 32:68.77400208 22:68.15499878 47:32.8144989 48:80.73870087 37:2.838799953 51:6.005846984 46:19.84000015 50:2.318021802
-1 51:5.740591516 36:54.98600006 27:75.29429784 50:2.335774617 27:75.29429784 28:69.90119464 89:13756.79383 20:32.69848523 38:2.839999914 402:59.52199936 24:62.47499847 28:69.90119464 376:0 88:9750.35417 29:54.80522062 30:72.10385643 32:68.93581721 22:68.15499878 47:32.29607773 48:77.90305306 37:2.846491374 51:5.89170537 46:19.84000015 50:2.224547254
-1 51:5.740467945 36:54.98600006 27:75.29370117 50:2.335665563 27:75.29370117 28:69.90000153 89:13756.77051 20:32.69369888 38:2.839999914 402:59.52337478 24:62.47499847 28:69.90000153 376:0 88:9750.083984 29:54.80599976 30:72.10399628 32:68.93599701 22:68.15499878 47:32.29550171 48:77.89990234 37:2.84649992 51:5.891578546 46:19.84000015 50:2.224443394
-1 51:5.963237353 36:54.98600006 27:76.36287064 50:2.433381231 27:76.36287064 28:70.96907236 89:13744.23356 20:35.91335083 38:2.839999914 402:60.76399994 24:62.90262833 28:70.96907236 376:0 88:9695.821299 29:55.21771896 30:72.19350408 32:70.01004514 22:68.15499878 47:31.59737005 48:76.01783327 37:2.837350778 51:6.120212079 46:19.84000015 50:2.317505935
-1 51:5.964472217 36:54.98600006 27:76.3687973 50:2.433922892 27:76.3687973 28:70.97499847 89:13744.16406 20:35.93119812 38:2.839999914 402:60.77203565 24:62.90499878 28:70.97499847 376:0 88:9695.520508 29:55.22000122 30:72.19400024 32:70.01599884 22:68.15499878 47:31.59350014 48:76.00740051 37:2.837300062 51:6.121479449 46:19.84000015 50:2.318021802
-1 51:5.851931867 36:54.98600006 27:75.8319014 50:2.335775717 27:75.8319014 28:70.97499847 89:13723.1759 20:37.00499373 38:2.839999914 402:62.20399857 24:62.04097064 28:69.90120668 376:0 88:9921.914855 29:55.18403847 30:72.35582119 32:70.55539437 22:68.15499878 47:31.13611248 48:75.33655309 37:2.822017179 51:6.005976617 46:19.84000015 50:2.318021802
-1 51:5.851805559 36:54.98600006 27:75.83129883 50:2.335665563 27:75.83129883 28:70.97499847 89:13723.15234 20:37.00619888 38:2.839999914 402:62.20487857 24:62.04000092 28:69.90000153 376:0 88:9922.168945 29:55.18399811 30:72.35600281 32:70.55599976 22:68.15499878 47:31.13559914 48:75.33580017 37:2.822000027 51:6.005846984 46:19.84000015 50:2.318021802
-1 51:5.964347031 36:54.98600006 27:76.36820008 50:2.384421339 27:76.36820008 28:70.43809722 89:13756.73413 20:44.01090798 38:2.839999914 402:62.99599838 24:62.47451514 28:70.43690278 376:0 88:9825.74105 29:55.59753957 30:72.49984 32:70.87963726 22:68.15499878 47:30.89167072 48:74.69551355 37:2.835784599 51:6.121350969 46:19.84000015 50:2.270981442
-1 51:5.964472217 36:54.98600006 27:76.3687973 50:2.384475572 27:76.3687973 28:70.4375 89:13756.77148 20:44.01869965 38:2.839999914 402:62.99695839 24:62.47499847 28:70.4375 376:0 88:9825.633789 29:55.59799957 30:72.5 32:70.87999725 22:68.15499878 47:30.89139938 48:74.69480133 37:2.835799932 51:6.121479449 46:19.84000015 50:2.270929116
-1 51:5.852055652 36:54.98600006 27:76.3687973 50:2.484370455 27:75.83249194 28:71.51629965 89:13760.96431 20:51.54575461 38:2.839999914 402:63.86000061 24:62.0409665 28:71.51629965 376:0 88:9792.131174 29:55.31064066 30:72.5 32:71.36491851 22:68.15499878 47:30.40408401 48:74.14652157 37:2.847972968 51:6.121479449 46:19.84000015 50:2.3660671
-1 51:5.851805559 36:54.98600006 27:76.3687973 50:2.48459269 27:75.83129883 28:71.51869965 89:13760.97363 20:51.5625 38:2.839999914 402:63.86262602 24:62.04000092 28:71.51869965 376:0 88:9792.056641 29:55.31000137 30:72.5 32:71.36599731 22:68.15499878 47:30.40299988 48:74.14530182 37:2.84800005 51:6.121479449 46:19.84000015 50:2.366278753
